census_tract,current_state_diabetes,min_improvement_diabetes,median_improvement_diabetes,max_improvement_diabetes,current_state_high_bp,min_improvement_high_bp,median_improvement_high_bp,max_improvement_high_bp,current_state_poor_phys_health,min_improvement_poor_phys_health,median_improvement_poor_phys_health,max_improvement_poor_phys_health,mileage_added
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.35
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.4
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.45
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.5
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.55
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.6
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.65
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.7
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.75
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.8
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.85
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.9
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,1.95
51710002600,96.2,0,0,0,83.9,0,0,0,91.3,0,0,0,2
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.25
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.3
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.35
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.4
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.45
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.5
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.55
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.6
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.65
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.7
51710002700,82.8,7.1,8.7,10.5,58.6,10.6,12.8,17.8,81.8,5.4,7.5,9.6,0.75
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,0.8
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,0.85
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,0.9
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,0.95
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1.05
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1.1
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1.15
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1.2
51710002700,82.8,7.1,10.1,10.5,58.6,10.6,17.2,17.8,81.8,5.4,8.7,9.6,1.25
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.3
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.35
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.4
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.45
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.5
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.55
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.6
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.65
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.7
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.75
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.8
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.85
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.9
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,1.95
51710002700,82.8,9.1,10.5,11,58.6,13.6,17.2,17.8,81.8,7.4,9.6,10.6,2
51710002900,84.5,2.3,7.4,8.9,59.2,1.3,13,14.1,83.3,4.9,5.9,9.7,0.25
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.3
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.35
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.4
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.45
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.5
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.55
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.6
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.65
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.7
51710002900,84.5,2.3,8.2,8.9,59.2,1.3,14.1,17.2,83.3,4.9,6.8,9.7,0.75
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,0.8
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,0.85
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,0.9
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,0.95
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.05
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.1
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.15
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.2
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.25
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.3
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.35
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.4
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.45
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.5
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.55
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.6
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.65
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.7
51710002900,84.5,7,8.2,8.9,59.2,12.2,14.1,17.2,83.3,6,6.8,9.7,1.75
51710002900,84.5,7,8.4,8.9,59.2,12.2,14.1,17.2,83.3,6,7.2,9.7,1.8
51710002900,84.5,7,8.4,8.9,59.2,12.2,14.1,17.2,83.3,6,7.2,9.7,1.85
51710002900,84.5,7,8.4,8.9,59.2,12.2,14.1,17.2,83.3,6,7.2,9.7,1.9
51710002900,84.5,7,8.4,8.9,59.2,12.2,14.1,17.2,83.3,6,7.2,9.7,1.95
51710002900,84.5,7,8.4,8.9,59.2,12.2,14.1,17.2,83.3,6,7.2,9.7,2
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.25
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.3
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.35
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.4
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.45
51710003100,85.4,0,3.3,4.3,61.5,0,5.7,5.9,84.5,0,3,3.6,0.5
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.55
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.6
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.65
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.7
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.75
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.8
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.85
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.9
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,0.95
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,0,3.6,5.6,1
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.05
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.1
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.15
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.2
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.25
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.3
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.35
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.4
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.45
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.5
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.55
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.6
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.65
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.7
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.75
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.8
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.85
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.9
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,1.95
51710003100,85.4,0,4.3,7.3,61.5,0,5.7,14.9,84.5,3.6,4,5.6,2
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.25
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.3
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.35
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.4
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.45
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.5
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.55
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.6
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.65
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.7
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.75
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.8
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.85
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.9
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,0.95
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.05
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.1
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.15
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.2
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.25
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.3
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.35
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.4
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.45
51710003200,86.9,2.1,3.2,3.8,62.4,3.2,5.6,6.7,86.8,1.1,2.1,2.9,1.5
51710003200,86.9,2.1,5.6,5.7,62.4,3.2,7.2,9.1,86.8,2.1,4.8,5.3,1.55
51710003200,86.9,2.1,5.6,5.7,62.4,3.2,7.2,9.1,86.8,2.1,4.8,5.3,1.6
51710003200,86.9,2.1,5.6,5.7,62.4,3.2,7.2,9.1,86.8,2.1,4.8,5.3,1.65
51710003200,86.9,2.1,5.6,5.7,62.4,3.2,7.2,9.1,86.8,2.1,4.8,5.3,1.7
51710003200,86.9,2.1,5.6,5.7,62.4,3.2,7.2,9.1,86.8,2.1,4.8,5.3,1.75
51710003200,86.9,3.7,5.6,5.7,62.4,7,9.1,11.1,86.8,2.1,4.8,5.3,1.8
51710003200,86.9,3.7,5.6,5.7,62.4,7,9.1,11.1,86.8,2.1,4.8,5.3,1.85
51710003200,86.9,3.7,5.6,5.7,62.4,7,9.1,11.1,86.8,2.1,4.8,5.3,1.9
51710003200,86.9,3.7,5.6,5.7,62.4,7,9.1,11.1,86.8,2.1,4.8,5.3,1.95
51710003200,86.9,3.7,5.6,5.7,62.4,7,9.1,11.1,86.8,2.1,4.8,5.3,2
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.25
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.3
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.35
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.4
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.45
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.5
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.55
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.6
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.65
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.7
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.75
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.8
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.85
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.9
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,0.95
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1.05
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1.1
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1.15
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1.2
51710003400,81.9,0,7.2,10,54.4,0,12.3,17.8,82.3,0,5.7,6.9,1.25
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.3
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.35
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.4
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.45
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.5
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.55
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.6
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.65
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.7
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.75
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.8
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.85
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.9
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,1.95
51710003400,81.9,0,7.3,10,54.4,0,13.4,17.8,82.3,0,5.7,6.9,2
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,7.8,0.25
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.3
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.35
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.4
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.45
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.5
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.55
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.6
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.65
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.7
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.75
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.8
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.85
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.9
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,0.95
51710003501,84.1,0.4,8.8,9.5,56.5,2.7,19.1,19.3,84.4,0,6.1,8.6,1
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.05
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.1
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.15
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.2
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.25
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.3
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.35
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.4
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.45
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.5
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.55
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.6
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.65
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.7
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.75
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.8
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.85
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.9
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,1.95
51710003501,84.1,7.4,8.8,9.5,56.5,14.9,19.1,19.9,84.4,4.9,6.1,8.6,2
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.25
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.3
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.35
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.4
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.45
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.5
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.55
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.6
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.65
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.7
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.75
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.8
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.85
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.9
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,0.95
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.05
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.1
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.15
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.2
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.25
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.3
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.35
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.4
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.45
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.5
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.55
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.6
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.65
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.7
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.75
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.8
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.85
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.9
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,1.95
51710003600,93.4,0,0,2.8,73.3,0,0,10.6,93,0,0,0,2
51710003700,95.1,0,0,1.1,78.9,0,0,5,92.9,0,0,0.1,0.25
51710003700,95.1,0,0,1.1,78.9,0,0,5,92.9,0,0,0.1,0.3
51710003700,95.1,0,0,1.1,78.9,0,0,5,92.9,0,0,0.1,0.35
51710003700,95.1,0,0,1.1,78.9,0,0,5,92.9,0,0,0.1,0.4
51710003700,95.1,0,0,1.1,78.9,0,0,5,92.9,0,0,0.1,0.45
