census_tract,ct_population,ct_prct_white,ct_prct_black,ct_prct_asian,ct_prct_hispanic,ct_prct_age_5_9,ct_prct_age_10_14,ct_prct_age_15_19,ct_prct_age_20_24,ct_prct_age_25_34,ct_prct_age_35_44,ct_prct_age_45_54,ct_prct_age_55_59,ct_prct_age_60_64,ct_prct_age_65_74,ct_prct_age_75_84,ct_prct_age_85_plus,ct_median_inc,ct_prct_inc_less_than_10,ct_prct_inc_10_15,ct_prct_inc_15_25,ct_prct_inc_25_35,ct_prct_inc_35_50,ct_prct_inc_50_75,ct_prct_inc_75_100,ct_prct_inc_100_150,ct_prct_inc_150_200,ct_prct_inc_200_plus,ct_prct_less_than_9th,ct_prct_9th_12th,ct_prct_high_school,ct_prct_some_college,ct_prct_associates,ct_prct_bachelors,ct_prct_grad,ct_prct_high_school_plus,ct_prct_bachelors_plus,ct_prct_occupied,ct_prct_vacant,ct_prct_home_owner_vacancy,ct_prct_renter_vacancy,ct_prct_home_owner_occupied,ct_prct_renter_occupied
51031020900,3672,0.665577342,0.263344227,0,0.007897603,0.040849673,0.042211329,0.041122004,0.081971678,0.043028322,0.124727669,0.08959695,0.125544662,0.098311547,0.067810458,0.154956427,0.065359477,47436,0.118140736,0.089089735,0.080697224,0.089735313,0.140090381,0.235635894,0.133634603,0.052291801,0.024531956,0.036152356,0.098657962,0.151614073,0.359448676,0.193326079,0.084512151,0.079434168,0.033006892,0.749727965,0.112441059,0.789098319,0.210901681,0.007,0.036,0.705616527,0.294383473
51033030100,5535,0.685998193,0.200180668,0.012646793,0.142908762,0.05799458,0.021860885,0.043360434,0.098464318,0.226558266,0.166937669,0.060885276,0.089611563,0.056729901,0.050767841,0.068292683,0.040831075,49309,0.064690027,0.03638814,0.105795148,0.064016173,0.243261456,0.158355795,0.114555256,0.131401617,0.040431267,0.041105121,0.076948265,0.14767518,0.315324165,0.149639817,0.03962017,0.202357564,0.06843484,0.775376555,0.270792403,0.910429448,0.089570552,0,0.024,0.623989218,0.376010782
51033030201,3008,0.5,0.45412234,0.003989362,0.027260638,0.105053191,0.064827128,0.068816489,0.044215426,0.03856383,0.117353723,0.152925532,0.178856383,0.047539894,0.061170213,0.081117021,0.028590426,72708,0.057880677,0.010685663,0.046304541,0.065004452,0.097061443,0.227960819,0.153161175,0.226179875,0.076580588,0.039180766,0.035276825,0.079372856,0.417932386,0.237628613,0.061734444,0.09211171,0.075943165,0.885350318,0.168054875,0.975673328,0.024326672,0,0.051,0.765805877,0.234194123
51033030202,1649,0.676773802,0.223165555,0,0.031534263,0.041237113,0.046088539,0.047907823,0.043662826,0.041237113,0.056397817,0.113402062,0.17586416,0.112795634,0.066100667,0.149181322,0.081261371,61818,0.059556787,0.052631579,0.132963989,0.060941828,0.149584488,0.106648199,0.195290859,0.139889197,0.05401662,0.048476454,0.022550544,0.123639191,0.374805599,0.174183515,0.048211509,0.17807154,0.078538103,0.853810264,0.256609642,0.848413631,0.151586369,0.008,0,0.86565097,0.13434903
51033030300,3333,0.668466847,0.227422742,0.01980198,0.02250225,0.077407741,0.093009301,0.067506751,0.04380438,0.03210321,0.087908791,0.132613261,0.101410141,0.061806181,0.061806181,0.145514551,0.061206121,65900,0.048599671,0,0.075782537,0.065074135,0.154859967,0.278418451,0.140856672,0.165568369,0.033772652,0.037067545,0.072584171,0.120682116,0.348491474,0.15566244,0.081766506,0.112374289,0.108439003,0.806733712,0.220813293,0.896602659,0.103397341,0,0.014,0.735584843,0.264415157
51033030400,2188,0.664076782,0.241773309,0,0.046617916,0.060786106,0.081352834,0.096435101,0.039305302,0.0511883,0.097806216,0.097806216,0.139396709,0.064899452,0.106489945,0.084095064,0.073126143,66161,0.032341527,0.04915912,0.042690815,0.021992238,0.161707633,0.310478655,0.115135834,0.151358344,0.050452781,0.064683053,0.040190736,0.184604905,0.534059946,0.136239782,0.024523161,0.064713896,0.015667575,0.77520436,0.080381471,0.919143876,0.080856124,0,0.032,0.807244502,0.192755498
51033030500,11316,0.687787204,0.251767409,0.011046306,0.028808766,0.078472959,0.085984447,0.065217391,0.057705903,0.0334924,0.098621421,0.151201838,0.145369388,0.080417109,0.059650053,0.096854012,0.034906327,66515,0.025108423,0.014380278,0.075325268,0.025336681,0.192193563,0.219356311,0.170052499,0.18557407,0.019173705,0.073499201,0.007156799,0.071047495,0.351463891,0.24281067,0.11763175,0.146519193,0.063370202,0.921795706,0.209889395,0.86804042,0.13195958,0.021,0.072,0.809175987,0.190824013
51033030600,3352,0.578460621,0.367840095,0,0.011336516,0.050417661,0.037589499,0.048926014,0.052804296,0.048031026,0.126491647,0.159904535,0.136038186,0.085322196,0.080548926,0.094868735,0.063245823,64856,0.014411529,0.087269816,0.060048038,0.09367494,0.152121697,0.1561249,0.122497998,0.211369095,0.067253803,0.035228183,0.053620352,0.165949119,0.432485323,0.188649706,0.035225049,0.06888454,0.05518591,0.780430528,0.12407045,0.895982783,0.104017217,0.027,0,0.957566053,0.042433947
51035080100,3700,0.997027027,0,0,0.035405405,0.025675676,0.064864865,0.081081081,0.042432432,0.041891892,0.093513514,0.075945946,0.183243243,0.088648649,0.057027027,0.124594595,0.086756757,53000,0.020891365,0.059888579,0.116295265,0.081476323,0.188022284,0.267409471,0.115598886,0.128133705,0.003481894,0.018802228,0.064656738,0.079186342,0.42789684,0.190701053,0.10642935,0.085724664,0.045405013,0.85615692,0.131129677,0.736788096,0.263211904,0.071,0,0.856545961,0.143454039
51035080200,4638,0.938335489,0.006468305,8.62E-04,0.02393273,0.094652868,0.032341527,0.052824493,0.034497628,0.056274256,0.142733937,0.115998275,0.189952566,0.064467443,0.047434239,0.093574817,0.064251833,37740,0.036628199,0.091319619,0.200200702,0.142498746,0.128449574,0.213246362,0.110888108,0.060210738,0.010536879,0.006021074,0.077150458,0.096068578,0.393142181,0.169376293,0.083357966,0.139225539,0.041678983,0.826780964,0.180904523,0.822534049,0.177465951,0,0,0.602609132,0.397390868
51035080300,4444,0.974572457,0.02160216,0,0.124212421,0.047479748,0.047479748,0.027452745,0.074707471,0.023627363,0.107560756,0.105535554,0.131413141,0.057605761,0.068856886,0.186318632,0.110711071,38943,0.084602369,0.103778906,0.100394811,0.096446701,0.199661591,0.198533559,0.133671743,0.031584884,0.036097011,0.015228426,0.143805949,0.07132544,0.346809125,0.170083742,0.137741842,0.110597748,0.019636154,0.784868611,0.130233901,0.739983306,0.260016694,0,0,0.793006204,0.206993796
51035080400,5188,0.982652274,0.005011565,0,0.01002313,0.048188126,0.042598304,0.062644564,0.070547417,0.032189668,0.09387047,0.105242868,0.128373169,0.057247494,0.108905166,0.159599075,0.067848882,51366,0.056219566,0.0354139,0.111553785,0.104913679,0.158034529,0.266932271,0.134130146,0.104471005,0.01416556,0.01416556,0.049494688,0.073594195,0.348017621,0.272609484,0.094324955,0.132417725,0.029541332,0.876911117,0.161959057,0.757291317,0.242708683,0.008,0.076,0.80168216,0.19831784
51035080500,5409,0.983545942,7.40E-04,0.002403402,0.006470697,0.021445739,0.06784988,0.026067665,0.070623036,0.054908486,0.109447218,0.120170087,0.110186726,0.059345535,0.093732668,0.150674801,0.075799593,46984,0.024731685,0.091460569,0.110125992,0.119458703,0.206252916,0.239384041,0.093793747,0.087260849,0.003266449,0.024265049,0.064296152,0.140526059,0.364831953,0.158061374,0.098392596,0.106916707,0.066975158,0.795177789,0.173891866,0.699640875,0.300359125,0.029,0,0.794213719,0.205786281
51035080601,1899,0.992101106,0,0,0.02317009,0.047919958,0.03212217,0.068457083,0.042127435,0.056345445,0.070036862,0.127435492,0.124275935,0.111111111,0.093206951,0.141126909,0.063717746,41375,0.089534884,0.073255814,0.179069767,0.108139535,0.144186047,0.184883721,0.104651163,0.08372093,0.01627907,0.01627907,0.051048951,0.118881119,0.281118881,0.236363636,0.143356643,0.104195804,0.065034965,0.83006993,0.169230769,0.668220668,0.331779332,0.025,0,0.795348837,0.204651163
51035080602,4523,0.959097944,0.012602255,0,0.028299801,0.064780013,0.02719434,0.093300906,0.041565333,0.05637851,0.097280566,0.099049304,0.118284325,0.102365686,0.109661729,0.105682069,0.063011276,38209,0.099313259,0.123613312,0.16745906,0.063919704,0.148441627,0.144743793,0.146856841,0.083465399,0.004226096,0.017960909,0.102405922,0.201110426,0.322948797,0.177051203,0.093152375,0.057988896,0.045342381,0.696483652,0.103331277,0.714879154,0.285120846,0.008,0.154,0.866349709,0.133650291
51036600100,2647,0.551945599,0.374763884,0.003400076,0.02077824,0.03853419,0.033622969,0.042689838,0.056667926,0.03853419,0.094824329,0.115602569,0.177181715,0.086513034,0.095957688,0.136380808,0.075179448,57500,0.087179487,0.041880342,0.136752137,0.045299145,0.106837607,0.169230769,0.158119658,0.166666667,0.04957265,0.038461538,0.043998087,0.130081301,0.387374462,0.252989,0.081300813,0.068866571,0.035389766,0.825920612,0.104256337,0.901386749,0.098613251,0.006,0.124,0.839316239,0.160683761
51036600200,2429,0.325236723,0.493207081,0.009468917,0.027171676,0.045286126,0.039522437,0.04816797,0.058460272,0.063812268,0.107863318,0.10621655,0.130918073,0.109921779,0.0621655,0.121449156,0.074927954,57222,0.075892857,0.026785714,0.106026786,0.079241071,0.127232143,0.214285714,0.168526786,0.142857143,0.0390625,0.020089286,0.069651741,0.135433941,0.412935323,0.181868436,0.071862908,0.088999447,0.039248203,0.794914317,0.128247651,0.865700483,0.134299517,0.015,0.055,0.870535714,0.129464286
51036600300,1938,0.420536636,0.514447884,0.018059856,0.005159959,0.037151703,0.03250774,0.056759546,0.034055728,0.035087719,0.086687307,0.052115583,0.16873065,0.105779154,0.110939112,0.187822497,0.068111455,56786,0.078313253,0.091566265,0.075903614,0.079518072,0.124096386,0.139759036,0.168674699,0.169879518,0.020481928,0.051807229,0.043617704,0.194996793,0.343168698,0.121231559,0.07055805,0.1411161,0.085311097,0.761385504,0.226427197,0.808966862,0.191033138,0.021,0,0.804819277,0.195180723
51037930100,5392,0.770956973,0.197143917,0.004265579,0.040986647,0.06361276,0.072700297,0.082158754,0.057863501,0.047477745,0.099962908,0.077336795,0.112945104,0.058605341,0.086424332,0.138538576,0.077707715,35387,0.15195369,0.058369513,0.137964303,0.148576942,0.116256633,0.179932465,0.078147612,0.091172214,0.012542209,0.025084419,0.054306089,0.092155787,0.461601755,0.194459682,0.081733406,0.07515085,0.04059243,0.853538124,0.11574328,0.733545648,0.266454352,0.004,0,0.633863965,0.366136035
51037930200,2796,0.69241774,0.293633763,0.003934192,0.008226037,0.051502146,0.014306152,0.080829757,0.074034335,0.030042918,0.09620887,0.126251788,0.129470672,0.085479256,0.099785408,0.124105866,0.059728183,48152,0.130931459,0.03427065,0.145869947,0.101933216,0.101933216,0.258347979,0.108084359,0.079086116,0.027240773,0.012302285,0.072553699,0.081145585,0.37947494,0.239618138,0.090692124,0.102625298,0.033890215,0.846300716,0.136515513,0.723918575,0.276081425,0.01,0,0.796133568,0.203866432
51037930300,3852,0.602803738,0.386033229,0.003634476,0.004153686,0.028816199,0.056853583,0.052959502,0.070093458,0.088265836,0.080996885,0.118899273,0.167445483,0.095015576,0.048026999,0.100207684,0.050103842,44815,0.06,0.089655172,0.131034483,0.129655172,0.132413793,0.191724138,0.129655172,0.086206897,0.028965517,0.020689655,0.087518464,0.120384047,0.346011817,0.250738552,0.117799114,0.042466765,0.035081241,0.792097489,0.077548006,0.74473549,0.25526451,0,0,0.76,0.24
51041100106,3282,0.858318099,0.065813528,0.011578306,0.026508227,0.098110908,0.018586228,0.052407069,0.090493601,0.064290067,0.081962218,0.119439366,0.13345521,0.068555759,0.085009141,0.118220597,0.046617916,106719,0,0.015178571,0.058035714,0.054464286,0.076785714,0.123214286,0.13125,0.29375,0.149107143,0.098214286,0.008562416,0.020279405,0.202343398,0.165840469,0.055881027,0.331230284,0.215863001,0.971158179,0.547093285,0.93411176,0.06588824,0.027,0,0.926785714,0.073214286
51041100107,2395,0.403340292,0.40960334,0.018371608,0.255532359,0.095615866,0.076826722,0.050939457,0.056784969,0.131524008,0.26388309,0.112317328,0.099791232,0.012526096,0.037578288,0.034655532,0.0217119,47500,0.055447471,0.021400778,0.148832685,0.107976654,0.174124514,0.269455253,0.11770428,0.082684825,0.01459144,0.007782101,0.080908446,0.041163946,0.276792051,0.199432221,0.117104329,0.189496097,0.09510291,0.877927608,0.284599006,0.87192536,0.12807464,0.093,0.076,0.142996109,0.857003891
51041100205,7748,0.349767682,0.486060919,0.023360867,0.33440888,0.101316469,0.079891585,0.082989158,0.056401652,0.073180176,0.175529169,0.152426433,0.10854414,0.052787816,0.039494063,0.038332473,0.034589572,43952,0.030508475,0.006101695,0.096610169,0.202372881,0.242372881,0.143050847,0.110508475,0.161355932,0.007118644,0,0.065147967,0.041515861,0.363849265,0.226527571,0.088141367,0.14477326,0.070044709,0.893336172,0.214817969,0.974884336,0.025115664,0.01,0,0.449830508,0.550169492
51041100206,6513,0.484415784,0.323046215,0.032550284,0.210655612,0.06479349,0.055734684,0.06479349,0.071242131,0.038384769,0.175802242,0.104406571,0.139259942,0.105634884,0.057884232,0.09135575,0.016275142,79000,0.043766578,0.024756852,0.072944297,0.083996463,0.068081344,0.187444739,0.244916004,0.150751547,0.110963749,0.012378426,0.050958188,0.054660279,0.296167247,0.203832753,0.104965157,0.211890244,0.077526132,0.894381533,0.289416376,0.916903121,0.083096879,0,0.109,0.75729443,0.24270557
51041100208,2386,0.792120704,0.151718357,0.025565801,0.034367142,0.03394803,0.049036044,0.069572506,0.037300922,0.031852473,0.064543168,0.069991618,0.146269908,0.070410729,0.128248114,0.246018441,0.031433361,97150,0.029382958,0.019588639,0.049951028,0.07639569,0.044074437,0.147894221,0.136141038,0.225269344,0.114593536,0.156709109,0.00538503,0.02369413,0.127625202,0.220786214,0.057081314,0.322563274,0.242864836,0.97092084,0.56542811,0.972380952,0.027619048,0,0,0.898139079,0.101860921
51041100209,6421,0.588381872,0.292945024,0.034262576,0.130665005,0.034106837,0.071016976,0.045943,0.055443077,0.060582464,0.165862015,0.119763277,0.146394643,0.093910606,0.04438561,0.109328765,0.040492135,72655,0.028888009,0.007914523,0.052631579,0.092995647,0.135734072,0.220815196,0.169766522,0.192718639,0.060150376,0.038385437,0.080747981,0.031024224,0.220144496,0.204844879,0.074160646,0.256268593,0.13280918,0.888227794,0.389077773,0.992147625,0.007852375,0,0.033,0.771270281,0.228729719
51041100210,1829,0.479496993,0.35483871,0.036632039,0.130125752,0.022963368,0.112083106,0.097867687,0.053581192,0.04702023,0.206123565,0.178786222,0.109349371,0.050300711,0.05740842,0.043193002,0.014215418,61823,0.020143885,0.010071942,0.047482014,0.123741007,0.224460432,0.188489209,0.233093525,0.100719424,0.051798561,0,0.068908942,0.066447908,0.340442986,0.210828548,0.094339623,0.167350287,0.051681706,0.86464315,0.219031993,0.895618557,0.104381443,0.016,0,0.414388489,0.585611511
51041100300,2750,0.561818182,0.253818182,0.041454545,0.333818182,0.096727273,0.074181818,0.056363636,0.058181818,0.043272727,0.205090909,0.130545455,0.145090909,0.050181818,0.031636364,0.066909091,0.033090909,38673,0.081,0.087,0.128,0.156,0.161,0.221,0.104,0.045,0.017,0,0.148970748,0.122426869,0.367822319,0.222643554,0.069880823,0.05687974,0.011375948,0.728602384,0.068255688,0.956937799,0.043062201,0,0.035,0.501,0.499
51041100403,6594,0.612678192,0.195935699,0.148013345,0.069760388,0.076584774,0.043676069,0.071276918,0.049287231,0.088868668,0.124203822,0.084167425,0.160752199,0.097664544,0.071428571,0.089475281,0.038216561,73704,0.022683583,0.024990388,0.027681661,0.110342176,0.114955786,0.22106882,0.16224529,0.118800461,0.08650519,0.110726644,0.014253394,0.037330317,0.221266968,0.15158371,0.085520362,0.283710407,0.206334842,0.94841629,0.490045249,0.911033275,0.088966725,0.012,0.055,0.627066513,0.372933487
51041100404,2119,0.600755073,0.17130722,0.060405852,0.433695139,0.07267579,0.063709297,0.04624823,0.084001888,0.094856064,0.162812647,0.15762152,0.124587069,0.0660689,0.037281737,0.082586126,0.005663049,36463,0.085972851,0.06561086,0.211538462,0.109728507,0.221719457,0.192307692,0.071266968,0.036199095,0.003393665,0.002262443,0.309682188,0.160384331,0.293422025,0.127864006,0.040650407,0.051736881,0.016260163,0.529933481,0.067997044,0.926624738,0.073375262,0,0.043,0.25,0.75
51041100405,2388,0.595896147,0.25921273,0,0.399916248,0.082077052,0.074539363,0.030988275,0.052345059,0.095058626,0.253768844,0.109715243,0.092964824,0.039782245,0.060720268,0.056951424,0.039782245,46442,0.038694075,0.013301088,0.126964933,0.110036276,0.255139057,0.272067715,0.101571947,0.082224909,0,0,0.167506297,0.205919395,0.256926952,0.202770781,0.061712846,0.082493703,0.022670025,0.626574307,0.105163728,0.97985782,0.02014218,0,0.036,0.443772672,0.556227328
51041100406,1651,0.379769836,0.550575409,0.01211387,0.199273168,0.123561478,0.085402786,0.08782556,0.050272562,0.0654149,0.176862508,0.125984252,0.090854028,0.054512417,0.056935191,0.058752271,0.019382193,28017,0.045307443,0.145631068,0.216828479,0.275080906,0.097087379,0.118122977,0.053398058,0.011326861,0.037216828,0,0.197938144,0.098969072,0.360824742,0.196907216,0.072164948,0.051546392,0.021649485,0.703092784,0.073195876,0.979397781,0.020602219,0,0,0.085760518,0.914239482
51041100407,3531,0.698385726,0.271028037,0,0.190031153,0.065420561,0.069385443,0.073633532,0.044746531,0.109883886,0.127442651,0.151231946,0.126309827,0.045029737,0.043047295,0.078731238,0.053242707,50074,0.034509804,0.021176471,0.123921569,0.130196078,0.188235294,0.274509804,0.134901961,0.084705882,0.007843137,0,0.07114273,0.105380169,0.464206314,0.158737217,0.049355269,0.080035571,0.07114273,0.823477101,0.151178301,0.870901639,0.129098361,0.055,0.054,0.62745098,0.37254902
51041100409,6746,0.77809072,0.171509042,0.009635339,0.048769641,0.078268604,0.042691966,0.060035577,0.063000296,0.059590869,0.130151201,0.122294693,0.17565965,0.084642751,0.056774385,0.078713312,0.02920249,77341,0.011589404,0.016970199,0.027731788,0.087334437,0.146109272,0.185844371,0.132864238,0.22102649,0.153145695,0.017384106,0.016815666,0.031077054,0.320987654,0.202852278,0.093444019,0.170072371,0.164750958,0.95210728,0.334823329,0.96485623,0.03514377,0.011,0,0.865066225,0.134933775
51041100410,2096,0.584923664,0.322996183,0.003816794,0.062022901,0.028625954,0.117843511,0.043416031,0.081583969,0.041984733,0.163645038,0.073950382,0.13740458,0.064885496,0.03148855,0.132633588,0.054389313,39191,0.112254443,0.087932647,0.126286249,0.152478952,0.119738073,0.210477081,0.134705332,0.03554724,0.020579981,0,0.043780403,0.068797776,0.382904795,0.183460737,0.100069493,0.129951355,0.091035441,0.887421821,0.220986796,0.911338448,0.088661552,0,0.107,0.335827877,0.664172123
51041100505,5454,0.717638431,0.224972497,0.009350935,0.04290429,0.067656766,0.052438577,0.053171984,0.063623029,0.079207921,0.135680235,0.106894023,0.156215622,0.066556656,0.060322699,0.074990832,0.049138247,74559,0,0.084753788,0.03219697,0.104640152,0.103219697,0.176609848,0.15530303,0.229166667,0.078125,0.035984848,0.044772118,0.04075067,0.204825737,0.271045576,0.104825737,0.198659517,0.135120643,0.914477212,0.333780161,0.968807339,0.031192661,0.034,0,0.721117424,0.278882576
51041100506,6862,0.573156514,0.251092976,0.01296998,0.178665112,0.069950452,0.081900321,0.074030895,0.10871466,0.085397843,0.130136986,0.157679977,0.106674439,0.057417662,0.051296998,0.049985427,0.021130866,73403,0.012578616,0.013546202,0.023222061,0.111756168,0.142235123,0.202225448,0.172714078,0.231736817,0.037735849,0.052249637,0.074874372,0.078894472,0.245477387,0.193969849,0.12638191,0.181155779,0.099246231,0.846231156,0.28040201,0.933182844,0.066817156,0,0.093,0.698113208,0.301886792
51041100507,6658,0.672273956,0.266746771,0.010964254,0.135325924,0.057074196,0.075998798,0.071342746,0.06833884,0.057524782,0.09462301,0.126464404,0.168519075,0.065635326,0.088465005,0.080955242,0.040102133,84683,0.024534687,0.017766497,0.012690355,0.076988156,0.142554992,0.129441624,0.202199662,0.180203046,0.121404399,0.092216582,0.037003813,0.026911864,0.217089033,0.208342678,0.099798161,0.261045077,0.149809374,0.936084324,0.410854452,1,0,0,0,0.91962775,0.08037225
51041100508,5184,0.51871142,0.398341049,0.010030864,0.102237654,0.070023148,0.078125,0.080632716,0.088734568,0.061728395,0.10320216,0.147376543,0.111304012,0.077160494,0.072916667,0.087384259,0.021412037,65608,0.016172507,0.035579515,0.025336927,0.057142857,0.170350404,0.261455526,0.195148248,0.167654987,0.058221024,0.012938005,0.0692977,0.047545059,0.305469236,0.229334991,0.086389062,0.144188937,0.117775016,0.883157241,0.261963953,0.976315789,0.023684211,0.013,0,0.663072776,0.336927224
51041100509,6757,0.581175078,0.340387746,0.027970993,0.032558828,0.025307089,0.054906023,0.073257363,0.088352819,0.071777416,0.064673672,0.149326624,0.201568744,0.091460707,0.06556164,0.084504958,0.022199201,96727,0,0.007996633,0.077861953,0.025252525,0.049242424,0.194444444,0.15993266,0.262626263,0.135942761,0.086700337,0.010564899,0.031263476,0.241483398,0.250323415,0.079991376,0.238249245,0.148124191,0.958171626,0.386373437,0.977375566,0.022624434,0,0,0.903198653,0.096801347
51041100510,4244,0.628887842,0.301131008,0.024505184,0.063854854,0.108859566,0.072337418,0.051837889,0.029924599,0.083883129,0.121583412,0.12606032,0.123232799,0.067860509,0.078934967,0.100141376,0.03063148,72596,0.013282732,0.006325111,0.030360531,0.066413662,0.156862745,0.250474383,0.172043011,0.220746363,0.044275775,0.039215686,0.025613276,0.047619048,0.305194805,0.253607504,0.079004329,0.20021645,0.088744589,0.926767677,0.288961039,0.924561404,0.075438596,0.037,0.047,0.53826692,0.46173308
51041100600,2718,0.079470199,0.863502575,0,0.04415011,0.013980868,0.013612951,0.015820456,0.360191317,0.279617366,0.068064753,0.027961737,0.035320088,0.037159676,0.037895511,0.05481972,0.038999264,50700,0.047619048,0.095238095,0.071428571,0.064935065,0.205627706,0.227272727,0.138528139,0.125541126,0.023809524,0,0.006968641,0.066202091,0.299651568,0.218350755,0.033681765,0.210220674,0.164924506,0.926829268,0.37514518,0.80910683,0.19089317,0,0.16,0.66017316,0.33982684
51041100701,5587,0.415965635,0.552174691,0,0.044746733,0.043314838,0.078038303,0.069625917,0.068015035,0.102917487,0.113119742,0.134061214,0.136925004,0.077322355,0.045820655,0.099337748,0.014497942,62759,0.026565465,0.05028463,0.032732448,0.135673624,0.119070209,0.222960152,0.234819734,0.159867173,0.018026565,0,0.037868163,0.1085554,0.303506311,0.261991585,0.072370266,0.120617111,0.095091164,0.853576438,0.215708275,0.96124031,0.03875969,0,0,0.702087287,0.297912713
51041100702,1934,0.518614271,0.47311272,0,0.016546019,0.044984488,0.070320579,0.088417787,0.063081696,0.061013444,0.119958635,0.112719752,0.129782834,0.071871768,0.093588418,0.067218201,0.05377456,60917,0.016371078,0.02319236,0.105047749,0.068212824,0.121418827,0.301500682,0.130968622,0.175989086,0.020463847,0.036834925,0.024615385,0.039230769,0.286153846,0.263076923,0.095384615,0.182307692,0.109230769,0.936153846,0.291538462,0.93974359,0.06025641,0.019,0,0.836289222,0.163710778
51041100703,7875,0.786920635,0.149587302,1.27E-04,0.040761905,0.048634921,0.052444444,0.070095238,0.067174603,0.074793651,0.091047619,0.146412698,0.143365079,0.091809524,0.05447619,0.116063492,0.039365079,94147,0.060382916,0.023195876,0.021354934,0.053387334,0.11377025,0.152430044,0.124447717,0.247054492,0.096833579,0.107142857,0.041597338,0.062118691,0.261046404,0.281198003,0.057127011,0.19412091,0.102791644,0.896283971,0.296912553,0.965517241,0.034482759,0,0,0.919366716,0.080633284
51041100804,4707,0.401317187,0.442744848,0.080943276,0.10240068,0.060123221,0.057786276,0.060123221,0.064372212,0.04185256,0.171659231,0.08349267,0.137242405,0.053962184,0.086891863,0.092628001,0.059485872,67380,0.032723239,0.02384914,0.116472546,0.069328896,0.129229063,0.151968941,0.176927343,0.18469218,0.047698281,0.067110372,0.043039478,0.036806174,0.314039774,0.230632235,0.069159988,0.226476699,0.079845652,0.920154348,0.306322351,0.973542117,0.026457883,0,0.034,0.64004437,0.35995563
51041100805,5083,0.343104466,0.468424159,0.029706866,0.197324415,0.022821169,0.031870942,0.039346842,0.080464293,0.072791658,0.116073185,0.10741688,0.195750541,0.085382648,0.063938619,0.084005509,0.065119024,62108,0.026937878,0.019791094,0.052776251,0.075316108,0.157229247,0.252886201,0.17482133,0.155030236,0.065420561,0.019791094,0.058285416,0.058285416,0.416100366,0.230789336,0.08651333,0.101672765,0.048353372,0.883429169,0.150026137,0.938112429,0.061887571,0.02,0,0.783947224,0.216052776
51041100806,4072,0.402259332,0.458251473,0.019891945,0.336935167,0.09111002,0.093811395,0.077357564,0.057220039,0.065569745,0.150540275,0.155943026,0.095284872,0.070481336,0.064833006,0.058202358,0.011051081,47072,0.071802543,0.022438295,0.133133882,0.160807779,0.151084518,0.228870606,0.115183246,0.08302169,0.008227375,0.025430067,0.127396166,0.120207668,0.38658147,0.159744409,0.071884984,0.105031949,0.029153355,0.752396166,0.134185304,0.871577575,0.128422425,0,0.143,0.455497382,0.544502618
51041100807,1720,0.537790698,0.34244186,0.001744186,0.198837209,0.053488372,0.059302326,0.022093023,0.06627907,0.040116279,0.21744186,0.135465116,0.111046512,0.043023256,0.068023256,0.112790698,0.056976744,64551,0.008522727,0.034090909,0.017045455,0.107954545,0.142045455,0.282670455,0.200284091,0.136363636,0.051136364,0.019886364,0.055938697,0.058237548,0.36091954,0.21532567,0.085823755,0.163984674,0.059770115,0.885823755,0.223754789,0.953929539,0.046070461,0,0,0.740056818,0.259943182
51041100812,6002,0.713095635,0.211596135,0.013495501,0.094635122,0.065978007,0.052315895,0.07380873,0.061312896,0.05314895,0.117460846,0.090303232,0.122125958,0.09446851,0.058480506,0.106464512,0.08113962,84242,0.020891365,0.046425255,0.047818013,0.040854225,0.179665738,0.133704735,0.168059424,0.188486537,0.116063138,0.058031569,0,0.060307544,0.270302739,0.225132148,0.132628544,0.201105238,0.110523787,0.939692456,0.311629025,0.993084371,0.006915629,0,0,0.928040854,0.071959146
51041100814,3742,0.581507215,0.305184393,0.019775521,0.163548904,0.084179583,0.065205772,0.024585783,0.069214324,0.102886157,0.139764832,0.15152325,0.123463389,0.070550508,0.057723143,0.098343132,0.007749866,72077,0.014809041,0.02650039,0.040530008,0.079501169,0.14731099,0.220576773,0.187061574,0.238503507,0.031176929,0.014029618,0.032693094,0.08908868,0.476093175,0.161013486,0.080098079,0.138536984,0.022476502,0.878218226,0.161013486,0.956035768,0.043964232,0.014,0.07,0.730319564,0.269680436
51041100815,5370,0.512104283,0.351955307,0.039106145,0.140223464,0.059031657,0.079143389,0.052513966,0.081750466,0.066666667,0.144134078,0.117132216,0.155865922,0.04990689,0.062569832,0.098324022,0.029795158,100068,0.015151515,0,0.015151515,0.035353535,0.112373737,0.135732323,0.184974747,0.355429293,0.115530303,0.03030303,0.038884193,0.064525218,0.303465765,0.212172443,0.120033812,0.181177797,0.079740772,0.896590589,0.260918569,0.985687617,0.014312383,0.012,0,0.859848485,0.140151515
51041100816,4831,0.707306976,0.197888636,0.006002898,0.099151314,0.054647071,0.063754916,0.058166011,0.061684951,0.078451666,0.144276547,0.150072449,0.142827572,0.072034775,0.050921134,0.084247568,0.032705444,64047,0.027058146,0.025906736,0.013816926,0.07138745,0.141047784,0.311456534,0.142774899,0.162924583,0.073690271,0.029936672,0.015752802,0.069978794,0.302029688,0.266585883,0.109057861,0.18418661,0.052408361,0.914268404,0.236594971,0.990307868,0.009692132,0.012,0,0.827864134,0.172135866
